Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
FRA,2006-06-01,2006-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2006,2006,%,1.537050,E,
FRA,2007-06-01,2007-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2007,2007,%,1.310438,E,
FRA,2008-06-01,2008-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2008,2008,%,5.776093,E,
FRA,2009-06-01,2009-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2009,2009,%,-0.737930,E,
FRA,2010-06-01,2010-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2010,2010,%,1.285047,E,
FRA,2011-06-01,2011-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2011,2011,%,1.834959,E,
FRA,2012-06-01,2012-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2012,2012,%,3.078666,E,
FRA,2013-06-01,2013-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2013,2013,%,1.688143,E,
FRA,2014-06-01,2014-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2014,2014,%,-1.866405,E,
FRA,2015-06-01,2015-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2015,2015,%,0.300300,E,
FRA,2016-06-01,2016-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2016,2016,%,0.538922,E,
FRA,2017-06-01,2017-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2017,2017,%,0.823903,E,
FRA,2018-06-01,2018-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2018,2018,%,2.008467,E,
FRA,2019-06-01,2019-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2019,2019,%,2.490107,E,
FRA,2020-06-01,2020-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2020,2020,%,2.825125,E,
FRA,2021-06-01,2021-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2021,2021,%,-0.293067,E,
FRA,2022-06-01,2022-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2022,2022,%,6.282723,E,
FRA,2023-06-01,2023-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2023,2023,%,14.268430,E,
FRA,2001-07-01,2001-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2001,2001,%,7.101431,E,
FRA,2002-07-01,2002-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2002,2002,%,1.095066,E,
FRA,2003-07-01,2003-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2003,2003,%,2.713963,E,
FRA,2004-07-01,2004-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2004,2004,%,0.660563,E,
FRA,2005-07-01,2005-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2005,2005,%,-0.448998,E,
FRA,2006-07-01,2006-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2006,2006,%,2.070082,E,
FRA,2007-07-01,2007-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2007,2007,%,0.815772,E,
FRA,2008-07-01,2008-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2008,2008,%,6.675657,E,
FRA,2009-07-01,2009-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2009,2009,%,-1.611884,E,
FRA,2010-07-01,2010-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2010,2010,%,1.499090,E,
FRA,2011-07-01,2011-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2011,2011,%,2.247072,E,
FRA,2012-07-01,2012-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2012,2012,%,2.558811,E,
FRA,2013-07-01,2013-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2013,2013,%,1.639839,E,
FRA,2014-07-01,2014-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2014,2014,%,-1.712363,E,
FRA,2015-07-01,2015-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2015,2015,%,0.312185,E,
FRA,2016-07-01,2016-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2016,2016,%,1.264933,E,
FRA,2017-07-01,2017-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2017,2017,%,0.743531,E,
FRA,2018-07-01,2018-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2018,2018,%,2.066522,E,
FRA,2019-07-01,2019-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2019,2019,%,2.979175,E,
FRA,2020-07-01,2020-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2020,2020,%,1.114128,E,
FRA,2021-07-01,2021-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2021,2021,%,0.916667,E,
FRA,2022-07-01,2022-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2022,2022,%,7.239196,E,
FRA,2023-07-01,2023-07-31,68,'250,France,23014,Food price inflation,6121,Value,7007,July,2023,2023,%,13.175907,E,
FRA,2001-08-01,2001-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2001,2001,%,6.181443,E,
FRA,2002-08-01,2002-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2002,2002,%,1.482742,E,
FRA,2003-08-01,2003-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2003,2003,%,3.137725,E,
FRA,2004-08-01,2004-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2004,2004,%,-0.801208,E,
FRA,2005-08-01,2005-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2005,2005,%,0.421398,E,
FRA,2006-08-01,2006-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2006,2006,%,2.377900,E,
FRA,2007-08-01,2007-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2007,2007,%,1.161334,E,
FRA,2008-08-01,2008-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2008,2008,%,5.391109,E,
FRA,2009-08-01,2009-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2009,2009,%,-1.089278,E,
FRA,2010-08-01,2010-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2010,2010,%,1.338804,E,
FRA,2011-08-01,2011-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2011,2011,%,3.047091,E,
FRA,2012-08-01,2012-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2012,2012,%,2.181555,E,
FRA,2013-08-01,2013-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2013,2013,%,1.699889,E,
FRA,2014-08-01,2014-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2014,2014,%,-1.810765,E,
FRA,2015-08-01,2015-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2015,2015,%,0.800486,E,
FRA,2016-08-01,2016-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2016,2016,%,1.568154,E,
FRA,2017-08-01,2017-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2017,2017,%,0.633413,E,
FRA,2018-08-01,2018-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2018,2018,%,2.291503,E,
FRA,2019-08-01,2019-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2019,2019,%,3.211230,E,
FRA,2020-08-01,2020-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2020,2020,%,0.829064,E,
FRA,2021-08-01,2021-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2021,2021,%,1.395048,E,
FRA,2022-08-01,2022-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2022,2022,%,8.382688,E,
FRA,2023-08-01,2023-08-31,68,'250,France,23014,Food price inflation,6121,Value,7008,August,2023,2023,%,11.601513,E,
FRA,2001-09-01,2001-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2001,2001,%,6.022391,E,
FRA,2002-09-01,2002-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2002,2002,%,1.492900,E,
FRA,2003-09-01,2003-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2003,2003,%,3.862712,E,
FRA,2004-09-01,2004-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2004,2004,%,-1.450777,E,
FRA,2005-09-01,2005-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2005,2005,%,0.327141,E,
FRA,2006-09-01,2006-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2006,2006,%,2.713404,E,
FRA,2007-09-01,2007-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2007,2007,%,1.337868,E,
FRA,2008-09-01,2008-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2008,2008,%,4.855672,E,
FRA,2009-09-01,2009-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2009,2009,%,-0.661545,E,
FRA,2010-09-01,2010-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2010,2010,%,0.859291,E,
FRA,2011-09-01,2011-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2011,2011,%,3.258786,E,
FRA,2012-09-01,2012-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2012,2012,%,2.176155,E,
FRA,2013-09-01,2013-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2013,2013,%,0.948824,E,
FRA,2014-09-01,2014-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2014,2014,%,-0.819918,E,
FRA,2015-09-01,2015-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2015,2015,%,0.877105,E,
FRA,2016-09-01,2016-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2016,2016,%,0.409754,E,
FRA,2017-09-01,2017-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2017,2017,%,1.124714,E,
FRA,2018-09-01,2018-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2018,2018,%,3.011811,E,
FRA,2019-09-01,2019-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2019,2019,%,1.996942,E,
FRA,2020-09-01,2020-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2020,2020,%,0.880562,E,
FRA,2021-09-01,2021-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2021,2021,%,1.086452,E,
FRA,2022-09-01,2022-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2022,2022,%,10.609958,E,
FRA,2023-09-01,2023-09-30,68,'250,France,23014,Food price inflation,6121,Value,7009,September,2023,2023,%,9.949340,E,
FRA,2001-10-01,2001-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2001,2001,%,6.064880,E,
FRA,2002-10-01,2002-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2002,2002,%,1.378143,E,
FRA,2003-10-01,2003-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2003,2003,%,3.088481,E,
FRA,2004-10-01,2004-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2004,2004,%,-0.971660,E,
FRA,2005-10-01,2005-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2005,2005,%,0.502278,E,
FRA,2006-10-01,2006-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2006,2006,%,2.138540,E,
FRA,2007-10-01,2007-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2007,2007,%,2.287210,E,
FRA,2008-10-01,2008-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2008,2008,%,4.761375,E,
FRA,2009-10-01,2009-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2009,2009,%,-0.669003,E,
FRA,2010-10-01,2010-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2010,2010,%,0.470387,E,
FRA,2011-10-01,2011-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2011,2011,%,3.543307,E,
FRA,2012-10-01,2012-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2012,2012,%,2.774638,E,
FRA,2013-10-01,2013-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2013,2013,%,-0.119988,E,
FRA,2014-10-01,2014-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2014,2014,%,-0.310341,E,
FRA,2015-10-01,2015-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2015,2015,%,1.024302,E,
FRA,2016-10-01,2016-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2016,2016,%,-0.198807,E,
FRA,2017-10-01,2017-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2017,2017,%,1.663347,E,
FRA,2018-10-01,2018-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2018,2018,%,2.341530,E,
FRA,2019-10-01,2019-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2019,2019,%,1.684855,E,
FRA,2020-10-01,2020-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2020,2020,%,1.609866,E,
FRA,2021-10-01,2021-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2021,2021,%,0.676364,E,
FRA,2022-10-01,2022-10-31,68,'250,France,23014,Food price inflation,6121,Value,7010,October,2022,2022,%,12.865820,E,
FRA,2001-11-01,2001-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2001,2001,%,4.988547,E,
FRA,2002-11-01,2002-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2002,2002,%,1.672727,E,
FRA,2003-11-01,2003-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2003,2003,%,2.932761,E,
FRA,2004-11-01,2004-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2004,2004,%,-0.625434,E,
FRA,2005-11-01,2005-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2005,2005,%,0.664336,E,
FRA,2006-11-01,2006-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2006,2006,%,2.431400,E,
FRA,2007-11-01,2007-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2007,2007,%,2.305866,E,
FRA,2008-11-01,2008-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2008,2008,%,3.822782,E,
FRA,2009-11-01,2009-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2009,2009,%,-0.393743,E,
FRA,2010-11-01,2010-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2010,2010,%,0.908120,E,
FRA,2011-11-01,2011-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2011,2011,%,3.313923,E,
FRA,2012-11-01,2012-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2012,2012,%,2.480016,E,
FRA,2013-11-01,2013-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2013,2013,%,-0.040000,E,
FRA,2014-11-01,2014-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2014,2014,%,-0.410164,E,
FRA,2015-11-01,2015-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2015,2015,%,0.793571,E,
FRA,2016-11-01,2016-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2016,2016,%,0.229221,E,
FRA,2017-11-01,2017-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2017,2017,%,1.580988,E,
FRA,2018-11-01,2018-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2018,2018,%,1.996868,E,
FRA,2019-11-01,2019-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2019,2019,%,2.063340,E,
FRA,2020-11-01,2020-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2020,2020,%,2.172073,E,
FRA,2021-11-01,2021-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2021,2021,%,0.404933,E,
FRA,2022-11-01,2022-11-30,68,'250,France,23014,Food price inflation,6121,Value,7011,November,2022,2022,%,12.978918,E,
FRA,2001-12-01,2001-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2001,2001,%,5.275200,E,
FRA,2002-12-01,2002-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2002,2002,%,1.424777,E,
FRA,2003-12-01,2003-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2003,2003,%,2.440476,E,
FRA,2004-12-01,2004-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2004,2004,%,0.000000,E,
FRA,2005-12-01,2005-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2005,2005,%,0.790238,E,
FRA,2006-12-01,2006-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2006,2006,%,1.798686,E,
FRA,2007-12-01,2007-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2007,2007,%,3.216672,E,
FRA,2008-12-01,2008-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2008,2008,%,3.160320,E,
FRA,2009-12-01,2009-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2009,2009,%,-0.553133,E,
FRA,2010-12-01,2010-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2010,2010,%,1.251471,E,
FRA,2011-12-01,2011-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2011,2011,%,3.412212,E,
FRA,2012-12-01,2012-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2012,2012,%,2.175912,E,
FRA,2013-12-01,2013-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2013,2013,%,0.079984,E,
FRA,2014-12-01,2014-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2014,2014,%,-0.619381,E,
FRA,2015-12-01,2015-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2015,2015,%,0.522718,E,
FRA,2016-12-01,2016-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2016,2016,%,0.730000,E,
FRA,2017-12-01,2017-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2017,2017,%,1.439492,E,
FRA,2018-12-01,2018-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2018,2018,%,2.613036,E,
FRA,2019-12-01,2019-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2019,2019,%,2.060086,E,
FRA,2020-12-01,2020-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2020,2020,%,1.121391,E,
FRA,2021-12-01,2021-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2021,2021,%,1.413917,E,
FRA,2022-12-01,2022-12-31,68,'250,France,23014,Food price inflation,6121,Value,7012,December,2022,2022,%,12.866776,E,
